time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
434789.290845	41.042130	0.008606	4.769250	206
434790.405837	48.441803	0.008614	5.623775	207
434791.386929	39.790188	0.008601	4.626361	208
434792.501777	47.754242	0.008609	5.546710	209
434793.484538	39.036751	0.008615	4.531094	210
434794.598623	43.684151	0.008625	5.064757	211
434795.581380	39.148079	0.008638	4.531942	212
434796.698866	39.425835	0.008622	4.572677	213
434797.678240	39.195751	0.008610	4.552092	214
434798.793507	36.860882	0.008596	4.287975	215
434799.776239	38.619114	0.008611	4.484933	216
434800.856858	48.515862	0.008632	5.620489	217
434801.872818	40.918476	0.008632	4.740572	218
434802.956152	43.824821	0.008620	5.083798	219
434803.970529	41.802139	0.008616	4.851626	220
434805.052406	41.419804	0.008634	4.797195	221
434806.066444	41.805862	0.008616	4.852178	222
434807.149134	39.767220	0.008594	4.627544	223
434808.164221	38.988110	0.008634	4.515554	224
434809.245979	38.153782	0.008604	4.434312	225
434810.261968	35.876816	0.008600	4.171960	226
434811.342600	37.926846	0.008628	4.395727	227
434812.359884	33.773849	0.008625	3.915704	228
434813.441877	36.051266	0.008616	4.184140	229
434814.424079	47.772560	0.008630	5.535612	230
434815.504018	52.158371	0.008592	6.070865	231
434816.520512	45.978554	0.008613	5.338066	232
434817.602303	50.137051	0.008606	5.826132	233
434818.617382	44.151363	0.008628	5.117464	234
434819.698859	48.327747	0.008600	5.619745	235
434820.715112	41.663979	0.008612	4.838049	236
434821.795713	46.021214	0.008637	5.328441	237
434822.813095	40.056149	0.008628	4.642404	238
434823.894824	42.281181	0.008596	4.918800	239
434824.909809	39.842571	0.008629	4.617394	240
434825.992274	39.948620	0.008609	4.640230	241
434827.007018	46.456760	0.008633	5.381094	242
434828.089003	37.637383	0.008616	4.368073	243
434829.103407	36.302189	0.008603	4.219851	244
434830.185230	36.111832	0.008611	4.193925	245
434831.201762	35.391541	0.008627	4.102617	246
434832.282412	35.882439	0.008614	4.165655	247
434833.264843	50.162376	0.008612	5.824415	248
434834.378905	35.942482	0.008614	4.172407	249
434835.361386	44.974621	0.008604	5.227055	250
434836.476635	37.081066	0.008611	4.306392	251
434837.459616	39.339108	0.008613	4.567148	252
434838.575629	37.825100	0.008630	4.382921	253
434839.557617	35.382519	0.008629	4.100455	254
434840.670546	38.350552	0.008618	4.450003	255
434841.621026	50.722305	0.008611	5.890083	0
434842.767429	38.245655	0.008608	4.443068	1
434843.718999	46.495388	0.008620	5.393586	2
434844.864522	37.499577	0.008636	4.342120	3
434845.815225	44.412212	0.008610	5.157977	4
434846.975674	30.504547	0.008617	3.539913	5
434847.912393	42.098320	0.008596	4.897193	6
434849.026792	49.292244	0.008611	5.724319	7
434850.009234	42.083794	0.008616	4.884626	8
